,text,label
3659," Following a brief spell at UR La [UNK] Centre in Belgium where he did not play a competitive match Nix moved to Chiangrai United F.C. in the Thai Premier League in 2013 . Nix so far made 26 appearances , scoring five goals and claiming three assists . Nix scored in matches against Muangthong , [UNK] F.C. , Bangkok Glass and BEC Tero . ",1
3660, The first NY 18F was assigned c . 1934 to NY 18 's original routing between Cattaraugus and Little Valley . The designation was removed c . 1938 . ,0
3661," During the 1964 highway renumbering , a new state route system replaced the existing primary and secondary state highways and SR 3 was designated along SSH 14A , PSH 14 , and PSH 21 on its present route when it was codified in 1970 . Construction of the freeway section of SR 3 began in 1963 between SR 304 in Navy Yard City and Silverdale west of Bremerton and was opened in February 1968 . The freeway was extended north to Poulsbo in late 1973 , and further north to Naval Submarine Base Bangor in 1977 after the arrival of Ohio @-@ class submarines at Bangor . WSDOT re @-@ built the interchange between SR 3 and SR 303 in Silverdale at a cost of $ 26 million , paid for by a 2003 gas tax . The new interchange , opened in November 2007 , split the western terminus of SR 303 between two exits , signed as 45A and 45B , and removed a loop ramp that created turning conflicts . WSDOT began study of a Belfair bypass in 1966 and completed a provisional report in 2010 that did not recommend constructing a bypass of the community , instead opting for a project to widen the highway and add safety improvements that began work in fall 2013 . ",0
3662," St. John 's is served by the Eastern School District , the largest school district in Newfoundland and Labrador by student population . There are currently 36 primary , elementary and secondary schools in the city of St. John 's , including three private schools . St. John 's also includes one school that is part of the province @-@ wide Conseil Scolaire Francophone ( CSF ) , the Francophone public school district . It also contains two private schools , St. Bonaventure 's College and [UNK] Independent . Atlantic Canada 's largest university , Memorial University of Newfoundland ( MUN ) , is located in St. John 's . MUN provides comprehensive education and grants degrees in several fields and its historical strengths in engineering , business , geology , and medicine , make MUN one of the top comprehensive universities in Canada . The Fisheries and Marine Institute of Memorial University of Newfoundland ( MI ) or simply Marine Institute , is a post @-@ secondary ocean and marine polytechnic located in St. John 's and is affiliated with Memorial University of Newfoundland . MUN also offers the lowest tuition in Canada ( $ 2 @,@ 644 , per Academic Year ) ",1
3663," In 2008 a fourth Bledisloe match was played in Hong Kong with the intention of expanding the game of rugby and in a close 19 – 14 game McCaw scored the match winning try . The Grand Slam tour to the United Kingdom and Ireland resulted in victories over Scotland ( 32 – 6 ) , Ireland ( 22 – 3 ) , Wales ( 29 – 9 ) and England ( 32 – 6 ) . During 2008 McCaw won every test he captained and a total of 26 out of 28 games he played in at all levels . The All Blacks won 13 of a record 15 tests , retained the Bledisloe Cup and Tri Nations Trophy , completed the Grand Slam and reclaimed the world No. 1 ranking from South Africa . ",1
3664," In the Third Test against New Zealand in 2000 , Gilchrist recorded the third best Test performance ever by a wicketkeeper , and the best by an Australian , taking ten catches in the match . Although Gilchrist 's batting was modest , yielding 144 runs at 36 @.@ 00 , Australia took a 3 – 0 clean sweep . In two home and away ODI series against South Africa , Gilchrist had a quiet time , scoring 170 runs at 26 @.@ 66 . South Africa won three of the six matches , with one tie . ",1
3665, The episode contains a meta @-@ reference to the fact that it is a crossover episode in a conversation Bart has with Sherman : ,0
3666," The story would have looked at Tracy 's entering the late 1960s era of music and the British Invasion , and used the Hippie movement and Vietnam War as backdrops . While no official casting was announced , New Line said that they hoped to "" snag much of the original Hairspray cast . "" John Travolta , however , publicly announced that he would not return because he is "" not a big sequel guy "" . ",0
3667," In addition to being a popular and well @-@ known preacher , Skarga was the author of numerous theological texts and polemics , and it is as a writer that his fame has endured . ",1
3668," As in his psychological theory , Hobbes 's physical conatus is an infinitesimal unit of motion . It is the beginning of motion : an inclination in a specified direction . The concept of impetus , as used by Hobbes , is defined in terms of this physical conatus . It is "" a measure of the conatus exercised by a moving body over the course of time "" . Resistance is caused by a contrary conatus ; force is this motion plus "" the magnitude of the body "" . Hobbes also uses the word conatus to refer to the "" restorative forces "" which may cause springs , for example , to contract or expand . Hobbes claims there is some force inherent in these objects that inclines them to return to their previous state . Today , science attributes this phenomenon to material elasticity . ",1
3669," "" Drink You Away "" is a song recorded by American singer and songwriter Justin Timberlake for his fourth studio album , The 20 / 20 Experience – 2 of 2 ( 2013 ) . It was written and produced by Timberlake , Timothy "" Timbaland "" Mosley and Jerome "" J @-@ Roc "" Harmon , with additional writing from James Fauntleroy . It was sent to US country radio stations on November 23 , 2015 as the fourth and final single from the album . Musically , it was defined by critics as a multi @-@ genre song including classic @-@ rock , country @-@ pop , gospel @-@ blues and Memphis soul . Lyrically , on the track , Timberlake compares love to alcoholism while making references to several alcoholic brands including Jack Daniel 's and Jim Beam . As of May 2016 , the song has sold over 600 @,@ 000 copies in the US . ",1
3670," During the course of the trilogy , Sparrow undergoes physical transformations . In The Curse of the Black Pearl , Sparrow curses himself to battle the undead Barbossa . Like all the actors playing the Black Pearl crew , Depp had to shoot scenes in costume as a reference for the animators , and his shots as a skeleton were shot again without him . Depp reprised the scene again on a motion capture stage . In At World 's End , Sparrow hallucinates a version of himself as a member of Davy Jones 's crew , adhered to a wall and encrusted with barnacles . Verbinski oversaw that the design retained Sparrow 's distinctive look , and rejected initial designs which portrayed him as over 100 years old . ",0
3671," The Portuguese were actively involved in the foundation and growth of their Roman Catholic religious orders in Bombay . They called the islands by various names , which finally took the written form Bombaim . The islands were leased to several Portuguese officers during their regime . The Portuguese Franciscans and Jesuits built several churches in the city , prominent being the St. Michael 's Church at Mahim ( 1534 ) , St. John the Baptist Church at Andheri ( 1579 ) , St. Andrew 's Church at Bandra ( 1580 ) , and Gloria Church at [UNK] ( 1632 ) . The Portuguese also built several fortifications around the city like the Bombay Castle , Castella de Aguada ( Castelo da Aguada or Bandra Fort ) , and Madh Fort . The English were in constant struggle with the Portuguese vying for hegemony over Bombay , as they recognised its strategic natural harbour and its natural isolation from land @-@ attacks . By the middle of the 17th century the growing power of the Dutch Empire forced the English to acquire a station in western India . On 11 May 1661 , the marriage treaty of Charles II of England and Catherine of Braganza , daughter of King John IV of Portugal , placed the islands in possession of the English Empire , as part of Catherine 's dowry to Charles . However , Salsette , Bassein , Mazagaon , Parel , Worli , Sion , Dharavi , and Wadala still remained under Portuguese possession . From 1665 to 1666 , the English managed to acquire Mahim , Sion , Dharavi , and Wadala . ",1
3672," Although Warhol had produced silkscreens of comic strips and of other pop art subjects , he supposedly relegated himself to soup cans as a subject at the time to avoid competing with the more finished style of comics by Roy Lichtenstein . He once said "" I 've got to do something that really will have a lot of impact that will be different enough from Lichtenstein and James Rosenquist , that will be very personal , that won 't look like I 'm doing exactly what they 're doing . "" In February 1962 , Lichtenstein displayed at a sold @-@ out exhibition of cartoon pictures at Leo Castelli 's eponymous Leo Castelli Gallery , ending the possibility of Warhol exhibiting his own cartoon paintings . Castelli had visited Warhol 's gallery in 1961 and said that the work he saw there was too similar to Lichtenstein 's , although Warhol 's and Lichtenstein 's comic artwork differed in subject and techniques ( e.g. , Warhol 's comic @-@ strip figures were humorous pop culture caricatures such as Popeye , while Lichtenstein 's were generally of stereotypical hero and heroines , inspired by comic strips devoted to adventure and romance ) . Castelli chose not to represent both artists at that time , but he would , in 1964 , exhibit Warhol works such as reproductions of Campbell 's Tomato Juice Box , 1964 ( pictured above , left ) , and Brillo Soap Boxes . He would again exhibit Warhol 's work in 1966 . Lichtenstein 's 1962 show was quickly followed by Wayne Thiebaud 's April 17 , 1962 one @-@ man show at the Allan Stone Gallery featuring all @-@ American foods , which agitated Warhol as he felt it jeopardized his own food @-@ related soup can works . Warhol was considering returning to the Bodley gallery , but the Bodley 's director did not like his pop art works . In 1961 , Warhol was offered a three @-@ man show by Allan Stone at the latter 's 18 East 82nd Street Gallery with Rosenquist and Robert Indiana , but all three were insulted by this proposition . ",0
3673," In 2013 – 14 , a new Seoul @-@ based team , [UNK] [UNK] , joined the league , and prior to the 2014 – 15 season a team from Yuzhno @-@ Sakhalinsk , HC Sakhalin , was affiliated to the league . ",1
3674," Kate Hannah ( Mary Elizabeth Winstead ) , an elementary school teacher , arrives at work hungover and vomits in front of her class . Asked by a student if she is pregnant , she pretends she is , then continues the lie to the school principal , Mrs. Barnes ( Megan Mullally ) . Her co @-@ worker Dave ( Nick Offerman ) reveals that he knows she has been drinking and she makes him swear not to tell anyone . ",0
3675," An astronomical interferometer achieves high @-@ resolution observations using the technique of aperture synthesis , mixing signals from a cluster of comparatively small telescopes rather than a single very expensive monolithic telescope . ",1
3676," IV . If any Gold , Jewels , Silver , & c. be found on Board of any Prize or Prizes to the value of a Piece of Eight , & the finder do not deliver it to the Quarter Master in the space of 24 hours he shall suffer what Punishment the Captain and the Majority of the Company shall think fit . ",0
3677," Vera Day as Sheila : Vera Day was first spotted by Val Guest in the musical Wish You Were Here at the London Hippodrome . He subsequently cast her in Dance , Little Lady ( 1955 ) and then Quatermass 2 . She later appeared in Guest 's Up the Creek ( 1958 ) . ",1
3678," The first bridge to be constructed was a three @-@ arch stone bridge , which was built in 1746 . It was destroyed by a heavy storm which caused the River Taff to flood about two years later . A large amount of debris came down the river , which then become trapped against the two abutments supporting the bridge . The weight and force of the debris ultimately destroyed the bridge , which was then swept away down the river . ",0
3679," Although curative surgery no longer entails the very high death rates that occurred until the 1980s , a high proportion of people ( about 30 – 45 % ) still have to be treated for post @-@ operative sickness that is not caused by the cancer itself . The most common complication of surgery is difficulty in emptying the stomach . Certain more limited surgical procedures may also be used to ease symptoms ( see Palliative care ) . For instance , if the cancer is invading or compressing the duodenum or colon . In such cases , bypass surgery might overcome the obstruction and improve quality of life but is not intended as a cure . ",0
3680," Of the six competitors , Ferrari 's Michael Schumacher was the eventual winner , with his teammate Rubens Barrichello finishing second . The result significantly boosted Schumacher 's championship standing , placing him third overall — no driver above him in driver championship points took part in the race . This race also marked the Toyota team 's first Formula One pole position , which did not lead to a win due to the team 's withdrawal from the race start . The final race result was the lowest number of finishing entries ever seen in a major open @-@ wheel motorsports event at the Indianapolis Motor Speedway since the institution of the 500 @-@ Mile Race ( surpassing the previous record low of seven finishers in 1966 , a race marred by a major first lap accident that eliminated a full third of the starting field ) , and the lowest number of finishing entries for an international Grand Prix since the 1914 American Grand Prize , which saw only five finishers . The situation created enormous negative publicity for the sport of Formula One , especially in the United States , a market in which Formula One had struggled to establish itself over the preceding twenty years ; some even called the race "" [UNK] "" . ",0
3681," Maevia inclemens is found throughout the eastern and mid @-@ west United States and south @-@ west Canada , including : Massachusetts , Connecticut , New York state , New Jersey , Pennsylvania , Maryland , West Virginia , Virginia , North Carolina , Florida , Alabama , Louisiana , Texas , Kansas , Kentucky , Indiana , Illinois , Michigan , Wisconsin , : 4 Quebec and Manitoba . ",1
3682," The George Washington Bridge , the world 's busiest motor vehicle bridge , connects Washington Heights , in Upper Manhattan , to Bergen County , in New Jersey . There are numerous bridges to the Bronx across the Harlem River , and five of those ( listed north to south ) — the Triborough ( known officially as the Robert F. Kennedy Bridge ) , Ed Koch Queensboro ( also known as the 59th Street Bridge ) , Williamsburg , Manhattan , and Brooklyn Bridges — connect Manhattan to Long Island . ",1
3683," As an educator , Boult influenced several generations of musicians , beginning with his conducting class at the Royal College of Music , London , which he ran from 1919 to 1930 . As no such classes had been held before in Britain , Boult "" created its curriculum from out of his own experience . ... From that first small class has come all the later formal training for conductors throughout Britain . "" In the 1930s Boult ran a series of "" conferences for conductors "" at his country house near Guildford , sometimes helped by Vaughan Williams who lived a few miles away . From 1962 to 1966 he again taught at the Royal College of Music . In later life , he made time for young conductors who sought his counsel . Among those who studied with or were influenced by Boult were Colin Davis , James Loughran , Richard Hickox and Vernon Handley . The last was not only a pupil of Boult , but acted as his musical assistant on many occasions . ",1
3684," Frank Spinner , Wang 's civilian attorney , argued that USAF Chief of Staff General Merrill McPeak , a career fighter pilot , had made clear that he did not want Wickson and May punished for their actions in the shootdown . Cited as evidence for this was a Los Angeles Times report , published also in the European Stars and Stripes newspaper on 18 June 1994 that stated that McPeak "" strongly opposed "" court @-@ martial action for Wickson or May . Pilkington stated that he had heard rumors that McPeak had said something to that effect , but could not confirm if they were true or not . ",0
3685," Tancredi et al. advised the IAU to officially accept Orcus , Sedna and Quaoar . In addition , Gonzalo Tancredi considers the five TNOs Varuna , Ixion , 2003 [UNK] , 2004 [UNK] , and 2002 [UNK] to be dwarf planets as well . These objects are also recognized by Mike Brown and classified as "" highly likely "" . An extensive table compares the dwarf planet candidates of the two planetary astronomers in detail . ",1
3686," Original plans for a Water Coaster at Sea World were released by the local council in 2008 ; however , they were put on hold . In 2010 , the Bermuda Triangle ride closed , sitting dormant until mid @-@ 2012 when construction for the Storm Coaster began . After demolition works were completed , track for the Storm Coaster arrived at Sea World , taking five months to erect . Storm Coaster officially opened to the public on 6 December 2013 . ",1
3687," This first castle was used only briefly and seems to have been abandoned by the middle of the 12th century . The grain stores were destroyed by fire , but the reason for this is uncertain . By this period , the town of Lydford as a whole was also in serious economic decline . ",0
3688," Recently , Cobb co @-@ founded the organization Pando Populus . Pando Populus aims to create an "" ecological civilization , "" and is co @-@ organizing a major conference on "" Seizing An Alternative "" with the Center for Process Studies in June 2015 . ",1
3689," U. inflata is one of the larger suspended aquatic species in the genus Utricularia . Like all aquatic Utricularia , U. inflata has no true roots or leaves . The filiform stolons are the main vegetative "" stem "" of the plant and can be up to one meter long or longer but are only 1 – 2 mm thick . The stolons are glabrous with 1 – 5 cm between branched divisions . Occasionally the stolons will produce floating air shoots at the water 's surface and tuber @-@ like organs in the substrate . Its filiform leaf @-@ like structures appear to be additional branches off the main stolon and are tiny , filament @-@ like structures that are not true leaves , though the terminology is often disputed among experts . The leaf structures are numerous and anywhere from 2 – 18 cm long , originating from the stolon base into two primary and unequal segments , which are further divided extensively into additional segments . The stalked , ovoid traps , 1 – 3 mm long , are produced on the latter leaf segments and are very numerous . ",0
3690," Leased to S.R. Maxwell and Company , a new settlement was established in 1916 , this time built entirely upon copra export . Much of the South islet was deforested to make way for coconut palms , a non @-@ indigenous plant . The business venture , however , went into debt , and the island 's settlement slowly decreased in population . By 1926 , it was down to only ten residents and by 1936 , the settlement consisted of only two Tahitian families before abandonment sometime in the late 1930s . ",0
3691," Rural Deans , or deans of Christianity as they were known in the Scottish Church , supervised the priests in the deaneries and implemented the bishop 's edicts . There were four deaneries in the Moray diocese — Elgin , Inverness , Strathspey and Strathbogie — and these provided the income not only for the cathedral and chapter but also for other religious houses within and outside the diocese . Many churches were allocated to support designated canons , and a small number were held in common . The bishop received [UNK] and prebendary income in his separate positions as prelate and canon . ",1
3692," A heart condition uncommon to the breed is tetralogy of [UNK] , which is more common in the [UNK] and English Bulldog breeds relatively . It is actually a combination of up to four conditions , including the previously mentioned pulmonary valve stenosis , with a secondary condition of right ventricular hypertrophy . The other conditions are ventricular septal defect which is a defect or hole in the wall of the heart between the two ventricles and the aorta which carries the blood from the left to the right side of the heart can be mis @-@ positioned . The effect on the dog depends on the severity of the condition , and can range from a heart murmur through to reduced activity levels to death . Symptoms in puppies are generally a failure to grow and a reduced tolerance for exercise . Active treatment is effective in around 50 % of cases . ",0
3693," In 2014 it was reported that the bryozoan [UNK] [UNK] had become a dominant species in parts of Antarctica . Global warming has increased the rate of scouring by icebergs , and this species is particularly adept at recolonizing scoured areas . ",1
3694," US 13 leaves the city limits of Wilmington and heads east through commercial areas , with the median turning into a center left @-@ turn lane . The name changes to Governor Printz Boulevard and the route heads into Edgemoor . Here , it widens back into a divided highway and passes between a shopping center to the north and Amtrak 's Northeast Corridor to the south before intersecting DE 3 , which provides access to I @-@ 495 . Immediately after , US 13 has a ramp to northbound I @-@ 495 and a ramp from southbound I @-@ 495 . From this point , the route heads between suburban residential areas along with a few businesses to the northwest and I @-@ 495 to the southeast , with the Northeast Corridor and the Delaware River on the other side of I @-@ 495 . US 13 passes through Holly Oak before it reaches Claymont . Here , the route turns northwest away from I @-@ 495 and the Delaware River , passing homes before it intersects the northern terminus of US 13 Bus . Here , US 13 turns northeast onto four @-@ lane undivided Philadelphia Pike and runs through commercial areas , passing to the northwest of Archmere Academy . The route has an interchange with I @-@ 495 , at which point it becomes a divided highway , before becoming undivided again as it enters industrial areas . The road passes under an abandoned railroad line in this area . US 13 becomes a divided highway and reaches the eastern terminus of DE 92 south of the Robinson House . Past this , the road runs under the Northeast Corridor and becomes undivided as it heads into Sunoco 's Marcus Hook Industrial Complex . Here , US 13 continues into Pennsylvania , where it heads through more of the industrial complex in the borough of Marcus Hook . ",0
3695," Law professor Paul Craig has taken the view that the effect of E v. Home Secretary is to entitle courts to intervene for all forms of mistake of fact , but that "" such a development is not to be welcomed unreservedly , leading as it does to greater court intervention and a corresponding decrease in the autonomy of initial decision @-@ makers "" . At the same time , the principles enunciated in E v. Home Secretary do encompass inherent restraints that limit the courts ' scope of intervention . The requirement for the impugned fact or evidence to be "" uncontentious and objectively verifiable "" is "" something that is often not the case in complex judicial review "" , and hence may limit potential challenges . ",0
3696," Big Painting No. 6 ( sometimes Big Painting or Big Painting VI ) is a 1965 oil and Magna on canvas painting by Roy Lichtenstein . Measuring 235 cm × 330 cm ( 92 @.@ 5 in × 129 in ) , it is part of the Brushstrokes series of artworks that includes several paintings and sculptures whose subject is the actions made with a house @-@ painter 's brush . It set a record auction price for a painting by a living American artist when it sold for $ 60 @,@ 000 in 1970 . The painting is in the [UNK] Nordrhein @-@ Westfalen collection . ",1
3697," According to Dente , the working class man "" has come to the realization and made the decision to step forward to announce his support for the universal message of equality , freedom and justice "" . Dente described the girl 's release of King 's coattail as "" a ' letting go ' process when one or more members of a family is called away to contribute their energy and time to a concept and struggle of greatest importance to all people of the world . "" The artist dedicated the monument to King 's sacrifices , to those who believe in King 's message , and to the "" ongoing march for truth and justice "" . Business and organizations that contributed $ 10 @,@ 000 or more to the project are recognized at the statue . [UNK] included ARCO , Chevron Corporation , Fred Meyer , The Greenbrier Companies / Gunderson , Inc . , International Art Group , Kaiser Permanente , Legacy Emanuel Medical Center , Meier & Frank , Oregon Health & Science University , Oregon Labor Unions AFL – CIO , Oregon Lottery , Portland Development Commission , Portland Trail Blazers , RH Parker / United Foundation , US West , and the William G. Gilmore Fund of the Oregon Community Foundation . The work is part of the City of Portland and Multnomah County Public Art Collection , courtesy of the Regional Arts & Culture Council . ",1
3698," Hitler wanted to maintain the threat of invasion by continuing air attacks on military targets in the British capital . Hans Jeschonnek still pushed for attacks on civilian morale . He argued that military and civilian industries were located too far apart to achieve a collapse of morale by attacking the former . Instead , he pressed for attacks against residential areas . Hitler refused . He ordered that only military targets in London were to be attacked . ",0
3699," The WAC preseason polls were released on October 29 , and Louisiana Tech was predicted to finish sixth in the media poll and fifth in the coaches poll . Fellow senior Gibson was named to the preseason All @-@ WAC second team , but Rolle was not honored by any preseason award . In the Bulldogs ' home opener against Arkansas @-@ Little Rock , Rolle was the leader in scoring with 23 points in crushing the Trojans 86 – 66 . Gibson and Olu [UNK] also scored more than 20 points to push Louisiana Tech to a 4 – 1 start , their best since 2001 . Rolle 's career high in points was 29 , scored against Houston in a 99 – 94 defeat of the Cougars on December 29 ; Rolle also grabbed 10 boards . In the semifinal of the WAC tournament , against the # 1 seeded Utah State Aggies , Rolle injured his ankle less than three minutes into the game , a factor in the Bulldogs ' 30 @-@ point loss . They finished the regular season 23 – 10 , including a 9 – 7 record in conference . That was good enough for an invitation to the 2010 CollegeInsider.com Tournament ( CIT ) , in which Louisiana Tech defeated Southern Miss in the first round despite missing Rolle . In Rolle 's final collegiate game , he contributed nine points off the bench despite a 69 – 40 rout of the Bulldogs by Missouri State in the CIT 's quarterfinals . ",1
3700," Towards the end of the year , Wings also carried out overdubs at the newly built Replica Studio , located at MPL 's Soho Square offices . Frustrated at the impending unavailability of Abbey Road 's Studio Two – which studio owner and record company EMI needed for its other acts , besides Wings – McCartney had constructed an exact replica of Studio Two in the basement at MPL . Among the work done on Back to the Egg at Replica , the band replaced the final twenty seconds of "" So Glad to See You Here "" with what Madinger and Easter describe as "" a reggae @-@ styled coda "" , containing the "" We 're Open Tonight "" reprise . ",0
3701," On the morning of April 7 , 1934 , his 62nd birthday , William Monroe Trotter died after a fall from the roof of his home in Boston . The cause is uncertain , but it is known that he was depressed and troubled at the time . He may have committed suicide . ",0
3702," In 1900 – 01 , Hill made a then record Sheffield Shield score for South Australia against New South Wales at the Adelaide Oval . He batted for 8 hours and 35 minutes for 365 , including 35 boundaries . The record stood for 27 years until beaten by Bill Ponsford . Hill averaged more than 100 runs for the season . England returned to contest the Ashes in 1901 – 02 , under the captaincy of Archie MacLaren . The English team was weakened by the unavailability of players such as Ranjitsinhji , Hirst , C.B. Fry and Wilfred Rhodes . The surprise selection was Sydney Barnes , who had played most of his cricket in the Lancashire League . Repeating the result of the series three years earlier , Australia lost the First Test but won the next four comfortably to retain the Ashes . Hill was the leading run scorer in the series , with 521 runs including 99 , 98 and 97 in successive innings . He is still the only person to achieve this most unusual feat . ",1
3703," The specific epithet galopus is derived from the Greek [UNK] "" milk "" , and [UNK] "" foot "" . The mushroom is commonly known as the "" milking bonnet "" , or the "" milk @-@ drop Mycena "" . The varieties candida and nigra are the white and black milking bonnets , respectively . ",0
3704," Mega Man Network Transmission , known in Japan as Rockman EXE Transmission ( ロックマン [UNK] [UNK] , Rokkuman [UNK] [UNK] ) , is a video game developed by [UNK] and published by Capcom and ShoPro Entertainment for the Nintendo GameCube console . The game was first released in Japan on 6 March 2003 , North America the following June , and PAL regions the following July . Network Transmission is part of the Mega Man Battle Network series , which originated on the Game Boy Advance ( GBA ) handheld . ",0
3705," The crime of persecution as a crime against humanity is defined under the Rome Statute as "" the intentional and severe deprivation of fundamental rights contrary to international law by reason of the identity of the group or collectivity . The prosecutor claims that since the crimes of murder and forcible transfer of population were done against specific ethnic groups which were identified as supporters of the PNU , these crimes amount to persecution . ",0
3706," The following table lists the major junctions along Highway 427 , as noted by the Ministry of Transportation of Ontario . All exits are unnumbered . ",0
3707, The award process is similar for all of the Nobel Prizes ; the main difference is in who can make nominations for each of them . ,1
3708," In the end , the choice of armament and armor meant that the South Carolinas top speed was lower than HMS Dreadnought , the namesake British ship built shortly before the South Carolinas , and all future US battleships . ",0
3709," His father is in another block , sick with dysentery . The other men in his bunk , a Frenchman and a Pole , attack him because he can no longer go outside to relieve himself . Eliezer is unable to protect him . "" Another wound to the heart , another hate , another reason for living lost . "" ",0
3710," A female P. labiata often hangs a capture web from pliant stems and leaves of shrubs and lower branches of trees , rather than from rocks and tree trunks . : 432 Males of Portia do not build capture webs . : 429 ",0
3711," When written , Saman was intended to be included in a work in progress entitled Laila Tak [UNK] Ke New York ( Laila Does Not Come to New York ) . However , after the character [UNK] became too developed Utami split the storylines . Saman was published first , with [UNK] following in 2001 . Saman was written during a period of seven to eight months while Utami was unemployed . ",0
3712," Black @-@ tailed jackrabbits require shrubs or small conifers for hiding , nesting , and thermal cover , and grassy areas for night feeding . A shrub @-@ grassland mosaic or widely spaced shrubs interspersed with herbs provides hiding cover while providing feeding opportunities . Small shrubs do not provide adequate cover . In the Snake River Birds of Prey Study Area in southwestern Idaho , black @-@ tailed jackrabbits were more frequent on sites dominated by big sagebrush or black greasewood than on sites dominated by the smaller shrubs [UNK] ( [UNK] lanata ) or shadscale ( Atriplex [UNK] ) . Black @-@ tailed jackrabbits do not habitually use a burrow , although they have occasionally been observed using abandoned burrows for escape and thermal cover . ",0
3713," In the absence of an understanding of the true meaning and structure of M @-@ theory , Witten has suggested that the M should stand for "" magic "" , "" mystery "" , or "" membrane "" according to taste , and the true meaning of the title should be decided when a more fundamental formulation of the theory is known . ",0
3714," Jif is prepared from reconstituted lemon concentrate and water as primary ingredients , and is formulated to be the same strength as natural lemons . The concentrate is reconstituted using water . The product contains the food preservative [UNK] ( sodium [UNK] ) . Jif has a shelf life of six months . Two tablespoons is the equivalent of the juice of one lemon . ",0
3715," where [UNK] is the translation operator , defined on functions by [UNK] ( x ) = φ ( x + h ) , and on a distribution S by ",0
3716," These reforms were pursued under his successors and grandchildren Malcolm IV of Scotland and William I , with the crown now passing down the main line of descent through primogeniture , leading to the first of a series of minorities . The benefits of greater authority were reaped by William 's son Alexander II and his son Alexander III , who pursued a policy of peace with England to expand their authority in the Highlands and Islands . By the reign of Alexander III , the Scots were in a position to annexe the remainder of the western seaboard , which they did following Haakon Haakonarson 's ill @-@ fated invasion and the stalemate of the Battle of Largs with the Treaty of Perth in 1266 . ",1
3717," Élisabeth de Gramont , the Duchess of Clermont @-@ Tonnerre , was a writer best known for her popular memoirs . A descendant of Henry IV of France , she had grown up among the aristocracy ; when she was a child , according to Janet Flanner , "" peasants on her farm ... begged her not to clean her shoes before entering their houses "" . She looked back on this lost world of wealth and privilege with little regret , and became known as the "" red duchess "" for her support of socialism . She was married and had two daughters in 1910 , when she met Barney ; her husband is said to have been violent and tyrannical . They eventually separated , and in 1918 she and Barney wrote up a marriage contract stating : "" No one union shall be so strong as this union , nor another joining so tender — nor relationship so lasting . "" ",1
3718," Revenge of the Sith broke several box office records during its opening week and went on to earn over $ 848 million worldwide , making it , at the time , the third @-@ highest @-@ grossing film in the Star Wars franchise , unadjusted for inflation . It was the highest @-@ grossing film of 2005 in the U.S. and the second @-@ highest @-@ grossing film of 2005 behind Harry Potter and the Goblet of Fire . As of 2016 , it is the 50th highest @-@ grossing film . The Star Wars saga continued with the release of Star Wars : The Force Awakens , the first installment of the sequel trilogy , in 2015 . ",1
3719," "" Klaus and Greta "" is the ninth episode of the fourth season of the American television comedy series 30 Rock . It was written by co @-@ showrunner and executive producer Robert Carlock and directed by Gail Mancuso . The episode originally aired on the National Broadcasting Company ( NBC ) network in the United States on January 14 , 2010 . Guest stars in this episode include James Franco , Matt Lauer , and Jeffery Self . "" Klaus and Greta "" aired out of its usual timeslot with "" Black Light Attack ! "" following it in the regular timeslot . ",0
3720," Camas pocket gophers cause significant economic losses , so may be treated as an agricultural pest . Crops damaged include clover , alfalfa and vetch . The gophers may eat these crops or damage the roots while burrowing . This can injure the roots and expose them to air , causing them to dry out . Subterranean activity can also damage the roots of fruit trees . Root crops are particularly susceptible to damage and consumption ; potatoes , carrots , parsnips and other crops may be eaten on site or dragged off by the gopher for caching in the burrow . Excavated soil can cover grass and limit [UNK] grazing ; freshly sprouted grains may be similarly damaged . An estimate of impact from camas pocket gopher activities in the Willamette Valley in 1918 amounted to $ 1 @.@ 5 million annual losses . Gopher activities can provide a benefit of soil aeration , enhancing water retention after rain or snowmelt . Buried vegetation can also compost , enhancing organic soil content to provide additional benefits . ",0
3721," Confronting these blurred distinctions between gods and other beings , scholars have proposed various definitions of a "" deity "" . One widely accepted definition , suggested by Jan Assmann , says that a deity has a cult , is involved in some aspect of the universe , and is described in mythology or other forms of written tradition . According to a different definition , by Dimitri Meeks , nṯr applied to any being that was the focus of ritual . From this perspective , "" gods "" included the king , who was called a god after his coronation rites , and deceased souls , who entered the divine realm through funeral ceremonies . Likewise , the preeminence of the great gods was maintained by the ritual devotion that was performed for them across Egypt . ",1
3722," By the Peace of Westphalia , which ended the Thirty Years ' War in 1648 , Brandenburg gained Minden and Halberstadt , also the succession in Farther Pomerania ( incorporated in 1653 ) and the Duchy of Magdeburg ( incorporated in 1680 ) . With the Treaty of Bromberg ( 1657 ) , concluded during the Second Northern War , the electors were freed of Polish vassalage for the Duchy of Prussia and gained Lauenburg – Bütow and [UNK] . The Treaty of Saint @-@ Germain @-@ en @-@ Laye ( 1679 ) expanded Brandenburgian Pomerania to the lower Oder . ",1
