,text,label
2743,Very great service and variety for both my toddler and I.  I heard the owners really put heart and soul into this business. Superb local!\nVery great service and variety for both my toddler and I.  I heard the  owners really put heart and soul into this business. Superb local!,1
2744,"I used to live across the way so i ate there a lot.  I'm basing my review on the fact its mixed of all the times I've eaten there... I only had one meal which was very lemony and very salty and... it was during happy hour, and the waitress brought new and also didn't charge me.  \nGET THE ROASTED VEGETABLES.  AMAZING.  I beg for the dressing recipe everytime I go.  They also have a salad with corn in it which will last for three days its so big.  \nmy girlfriend gets salmon everytime and says its the best in the valley.  Shes well traveled.\nLOVE THIS PLACE, it gets hoppin on fridays and especially on first friday.",1
2745,"Read all the reviews before going so I was a little skeptical but thought I would try anyway. Cute little place, seated right away which was good for a Saturday at 1230. Ordered eggs Benedict but they had sold out! A breakfast place that runs out of breakfast food, hum. Got the breakfast sandwich which came out cut in half, on a large white plate with no garnish. Had to ask for silverware and napkins. Service was ok, sandwich average.",0
2746,"This hotel is kind of a mixed bag.  The key attributes it has going for it are low room rates, decent rooms, and all of the desirable amenities included under a very low daily resort fee.  The problem is that the staff are not very friendly or accommodating at this hotel, and there is not much cleaning up after the less than considerate guests who jump on those low room rates for a stay in Vegas.  Sigh.  \n\nI would say I was pretty happy with the quality of my bed.  The room itself had no circulation though, and the air conditioner worked so efficiently that after five minutes of turning it on, it felt like a tundra.  There was no way to sleep through the night without shivering or waking up with a dry throat.  There was no balance at all.  The resort fee included free high speed internet which had a fairly good download speed.  It also includes a free daily paper, but don't expect them to deliver it to your door.  You have to go downstairs and ask for it, show ID, and maybe even be given a dirty look to get it.  The fitness center was beautiful with a wonderful range of current machines allowing me to do a full cardio/strength training workout.  Unfortunately the staff at the fitness center were not just unfriendly but rather rude (accusing me of not wearing shoes when I was for example and then having to show them my Brooks running shoes on my feet).  Also, the narrow hours that the fitness center was open (they close at 8pm) made it difficult to use.  The resort fee also includes phone calls, but they don't advertise that either; you just figure it out for yourself after a few days.  Security was pretty tight at the hotel in a way that it is not at the nearby Paris for example.  This went beyond looking out for the welfare of the guests to the point of being annoying.  \n\nIf only they showed the same zeal in keeping their common spaces tidy.  There is nothing more disgusting than walking into an elevator to your room and seeing it littered with spent cups and napkins.  Gross.  My recommendation, stay elsewhere.  At this price point, the Luxor is a much better deal.",0
2747,"Never have we been to an establishment that had such an air of pretentiousness. Rude and unwelcoming from the moment we walked in the door, the place was completely empty, yet the hostess sat in a chair on the phone for nearly five minutes while we stood there and every staff member that walked by advised the hostess would help us shortly. Eventually, the woman looked up from the phone, and without ending the conversation told us she could seat us if we agreed to \""""give up\"""" our seats by 6:05 (time was 3:45). This was the beginning of a most unpleasant dining experience. While the food was actually very good (other than a ground bay leaf in one of the pasta dishes), the waiter was extremely rude, never making eye contract, nose up, and as if he did not have the time of day (in a completely empty restaurant) for us. Plates picked up without asking if we were done, NEVER a smile, and truly one of the most unpleasant dining experience any of us in our party of six has ever had. I would advise any one looking for a welcoming and comfortable dining experience do everything possible to avoid this place.",0
2748,"FIX is an excellent restaurant. Beautifully designed with delicious food and drinks. If the food is excellent but the service is horrible, it just makes the experience a bitter taste in your mouth. I've read and heard horrible reviews about FIX due to its staff. \nLuckily for us we had TOM! He was adorably handsome, professional and attentive. We made reservations through the Light Group for a pre-fix bachelorette party dinner. Tom explained everything in detail and answered any questions we had on the menu. He made a great recommendation of a cucumber martini that we still rave about. The Kobe Burgers and Mac&Cheese sticks just melt in your mouth. \n\nI have to be honest though, I recommended FIX to my husband when the guys went out to Vegas for the Bachelor Party and they had an awful experience... the server was a complete arrogant a-hole. \nThe next day I recieved a very nice handwritten card from Tom thanking us for our visit... I showed my husband and told him, \""""See, I told you to ask for Tom. I told him I was recommending the place to you.\""""",1
2749,Technician was not professional. Technician did not re-install all components that he removed during installation. Components that were not re-installed were taken by the technician. Technician never mentioned any issues to me or that he was going to not re-install components that he removed. Technician also scratched body paint. Never use again.,0
2750,"My boyfriend and I ate at Triple George recently during our vacation in Las Vegas.  We had an excellent meal with incredible service; better than anywhere we ate on the strip (and we ate at some of the best).   From the moment we walked in we were treated so well, like regulars almost.  The staff is stellar!  Most specifically, our server Brian was amazing; efficient, patient, and invested in our experience.\n\nWe ordered the following:\n\nAppetizer, Crab Cakes- three generous crab cakes, served with marinara.   Unique but very good this way.  The crab was fresh and the cakes were lightly pan fried to perfection.\n\nSalad, Wedge- We shared this, that's how big it was.   The homemade blue cheese dressing was killer!\n\nEntree (1), Porcini Crusted Rib Eye-  First of all, this thing was HUGE (20 oz).  It was just enough sweet, peppery, and very tender.   Served with a side of fresh green beans and huge steak fries (fresh cut).\n\nEntree (2), Filet Mignon- Very nice cut of meat; tender and flavorful with a delicious wine sauce. Fresh green beans and yummy fresh made mashed potatoes served on the side. \n\nDessert, Extra large Homemade Chocolate Chip Cookie- Deliciously warm and moist.   We paired it with some espresso and house coffee. \n\nI highly recommend the Triple George.  It seems as though N. 3rd St is really developing, which is great because Fremont leaves a lot to be desired.",1
2751,I spoke to the owner Phil and he was very apologetic and understanding.  I will defiantly be back and was glad to get a call back from him.  Its unfortunate that we had that 1 bad day but overall all of our other trips to Zipps have been awesome.,1
2752,"I lovvvvved this show!!! It was my first show of this kind so I don't know how valid my opinion is but my bf and I came here for my bday and I loved the girls!! There was only one blonde that seemed very robotic like she was just following a routine she didn't smile at all and seemed very bland. Other then that the girls were very energetic, seemed very into the dances and kept great eye contact. The only down side is yes the chairs are so uncomfortable!! I got a seat at the end of the row so it wasn't too bad but my bf said he was soo uncomfortable it was starting to hurt towards the end. Once we got there a really old guy with all white hair asked my bf if we wanted \""""VIP\"""" seating or something and he tipped him a few bucks and got right in front:) one thing kinda sucked I had seen reviews that said the picture afterwards was $10 I absolutely wanted it and got it except it came out to $35!! It had a frame so I guess that's why?? Just beware its not $10 or at least wasn't when we went. Overall though I told me bf I want to come back and see them next time were in town!!",1
2753,"I still love the food.... But the service is getting progressively worse! Last night we went out with friends and we had a gift card and wanted to pay our half of the bill with it. So we asked the waiter to just split the check between the gift card and the debut card. Well e ones skipping back hey guess what you didn't need to split it, the gift card had enough on it for the entire meal! Really?!? Idiot! So we explain to him that not what we said and to fix it... He comes back ten minutes later basically telling u the same thing... Umm no I want my money back! It took a total of 35 mins from dropping off the check at the table to leaving! I was so frustrated with this guy! If your servers can't understand basic math like divide by two... Then get out of there! Anyways love the food but the hostess and servers are lacking. Maybe I should just go back to the paradise location!",0
2754,Myself and my girlfriend decided to stay here for a couple of nights while visiting Scotland and I've gotta say I was more than impressed. \n\nThe staff were so friendly and helpful and had a fantastic knowledge of places for us to go. The also gave us a discount card for one of the local pubs which was great. \nThey also did a discounted breakfast for a cafe next door which served lovely food!\n\nWe stayed in a private double room as we weren't up did bunking with loads of people. The room we stayed in was like an apartment more than a hostel. Fully kitted out with a great view if the city. \n\nThe hostel is positioned right bang in the heart of Edinburgh. Less than a ten minute walk from everything. There was so much to do and even though we were only in Scotland for a few days it was beautiful.\n\nI would recommend this place to anyone visiting Scotland and looking for cheap accommodation and great location. Loved every moment in the hostel and will be back again.,1
2755,"While there were no insect carcasses in my food, I was still not very impressed with my meal at PF Chang's.  I went for a \""""business lunch\"""" with my boss.  Who thought I would ever enjoy working more than eating??--I think this meal was a first!\n\nI got steamed veggies and brown rice.  Now I expected it to be pretty bland, since it mentioned no sauces added at all.  But the vegetables were rubbery, not crisp like they should be after a good steaming. The rice was pretty underdone as well, so all-in-all, they got nothing right.  I tried adding some sauces to liven it up a bit, but it was too little, too late.\n\nPerhaps the biggest disappointment was the egg drop soup.  I usually add pepper to mine because I like the extra kick, but this needed much more help than a little pepper.  It was very bland, and didn't taste like anything.  Tasteless egg in water is definitely NOT something you want to keep eating.  And, of course, there was no salt and pepper on the table, so I couldn't even enjoy it the way I like. \n\nBecause I didn't pay, I didn't complain to the waiter, but normally this would not have passed by me.  Though the lunch prices are pretty reasonable, I still would not return here if given the choice.",0
2756,"I absolutely love Joy Ride.\n\nThe atmosphere of the restaurant is great and the food is even better. I typically go in on the weekends and sometimes we have to wait a little bit to be seated but it is worth it.\n\nThe chips and salsa are amazing, and normally I go for the tacos. Crispy Fish is my favorite. Tortillas, batter, and sauces are so yummy.\n\nMy only complaint is that sometimes with their style of service (you don't have one particular server, they all kind of split zones and help out), you end up telling multiple people \""""No, I don't need another refill\"""" or whatever the case is. But all in all, wonderful!",1
2757,"After finding JoJo's Restaurant boarded up, we ventured over to Deluca's around 1:30pm. The place had certainly died down from the brunch craziness so we were able to be seated immediately. Huge menu = indecisive me however I ordered simple - eggs, meat (chorizo), homefries and toast along with one hotcake and some coffee. The breakfast was delicious with ample portions and for relatively affordable price about 7 bucks then 2 for the hotcake. Server was nice and checked in periodically - the wait staff that we interacted with were all friendly. While Deluca's is a diner and I expect some grease, I felt their floors were a little much as I had to make sure I wasn't sliding when walking out the door. I would come back to Deluca's though would go elsewhere if the line was long. Good but not an hour wait long good.",1
2758,"After going to see Thunder From Down Under, my girl friends and I decided to hit up this Irish pub to unwind. I love Irish pubs and this one was just a bit more special because during the band, a dancer came out on a tiny table off to the side and  danced for a tiny portion of the song. I didn't get a beer, but I did try their popular beer, which was light and pretty tasty. I'll definitely be coming back here!",1
2759,"This is for the one at M RESORT ONLY!!!  I went with a friend to the new location at the M I had talked her ear off about the other 2 here.  So we had planned this for a bit.  I should have known when there was no line what so ever at that something must be up.  The space was nice with a great desert view.  The problem was the food...It was cold!  I ordered the corned beef  hash and the corned beef tasted like it just came out of the refridgerator! I have been around long enough to know there is such a thing as danger zones in foods.  I lost my appitite so just took the food home and spoiled my friends dog.  Yeah, that good.  I have hope that with time they will be great like the other locations, but until then I will stick to the original or the one at IP.",0
2760,"This place is fantastic.  Quite a surprise.  It's definitely \""""asian\"""" and not \""""chinese\"""".  Vietnamese Pho - yum.  The sushi is also very good.  Try the Godzilla, Fort Mill roll and Tega Cay roll.  Service is very attentive.  Almost too attentive - like there are 12 people working there when only half that are needed.  Perhaps the one weak spot is the drinks - they give you a can of soda not a fountain soda.  But the food is great and the people are very nice.  And it's been fairly quick too both times that I've been there.",1
2761,"Besides how great the price is for a burger, fries and a shake which only cost like 7 bucks for everything. In-N-Out  Burger is by far one of  worst burger joints I've been to.  \n\nMy friends and I came all the way from Philadelphia to Las Vegas for a Bachelor Party.  We stopped in In-N-Out for a bite to eat before we hit the strip.  We ended up waiting a half an hour just to eat.  This place was pack tight.  There could have been fire code violations for how crammed it was in this place.  I figured it must be good if I am waiting this long. So I waited and waited and pretty much waited some more. \n\nOrder Numbers where all over the place. Order number 56, 48, 27, 57, 58, 69 etc.... It gets a bit frustrating when you think your next but in reality your not even close.  \n\nFinally I got my burger and sat down with my friends hoping for a delicious bite of a juicy burger.  My first bite was pretty much my last.  Figuring to buy a double it would be big enough to fill my appetite but that wasn't the case.  The burger was fresh but not that great in a taste category.  My milk shake was the thickest milk shake in the world.  It coated my throat with a chocolaty mess, which it ended up giving me a stomachache.  \n\nBy far the best thing to order was their french fries.  They are made from real potatoes and you can watch the fri-guy put the potatoes in a contraption and cut them up.  \n\nOther then crappy burgers and horrible milk shakes, I would hold off and not  waste your time just to get some decent fries.  Stick with paying a little extra and getting something better.  \n\nMy Vegas trip could have done with out In-N-Out.",0
2762,"Worst customer service. I have a iphone 5 that's been recalled because of the sleep/power button. \nI finished working across the street around 9:30 am so I figured I'd just come by and see if they would give me a new one quickly. \nI walk into the store. \nWalked over to the Genius Bar area and noticed a women working there with a red iPad. A guy that works there came up to me and asked what I was needing and I told him. He then said okay talk to the girl with the red iPad. She will take care of you. \n\nI was standing next to her when another customer, a woman walked in and walked right up to her. (She was assisting another customer). She told the customer to get in line behind her. \n\nOnce she was finished assisting the customer I walked a bit closer and she just ignored me and greeted the women who just walked in. \n\nMaybe because I wasn't directly behind the previous customer, in line?!???\n\nI just walked out. Such a shame, I don't have time during my day to schedule a appointment with the \""""genius bar\"""". I just need a new phone, mine is recalled. Pretty simple. \n\nBut fuck it. I just left. It felt pretty horrible to just be ignored like I was today.",0
2763,"Again, Great drinks, great service, great happy hours, and great style but I never have any luck with the food here. \n\nThis time the bread was not crunchy, it was stale. Appetizer FAIL. Then tried the special of the day, some ravioli dish. It pissed me off, $17 bucks for THREE medium raviolis with a little bit of spinach, pine nuts in a brown butter sauce.  Way to small for the price.  \n\nI repeat for emphasis, great drinks and happy hours, but the food is and has always been a huge let down with me.",0
2764,"Best Costco experience. Ever. Seriously, I don't know if it was a fluke, or the time change or what. A typical outing to Costco brings on short tempers, honking horns in the parking lot, and ridiculously crowded aisles as kids grab for every free sample they can. Not here. No horns, plenty of open parking spaces, no crowds for the samples, short lines and actual room at the food court. It was great.",1
2765,"Experience is the key word for me, when describing R+D. \n\nIt's not often you wait in a dark alley to go someplace swanky. Once called, up you get a briefing and an Inquisition: \""""been here before? familiar with the rules? any food allergies?\""""\n\nYou get directed to your spot. Intimate as you want it to be... make eye contact and someone may ask you about your drink -- or tell you about theirs. Don't make eye contact and you'll be left alone.\n\nYou must order from the menu. No tweaking (i.e. club soda instead of tonic is NOT an option).\n\nEach cocktail is hand crafted and takes 3-10 minutes just to MAKE. Some are performances in them self! Dramatic flaming tequila falls; bubbling \""""gin\"""" being distilled before your very eyes, complete with a lesson on the history of gin. \n\nPrices range from $11 - $18/drink.\n\nA very unique special occasion experience!",1
2766,"Oh saffron what have you done. Ok firstly I have been going to saffron since they opened at their new location on craig. I like there lunch buffet but sadly I'm giving a bad review not because of the food but because of the lack of food during my last visit. \n\nI went in on Feb 14th at 2 pm I was seated quickly like I always am. We went to get some food and noticed almost everything was out. I assumed they would still be cooking since they closed at 2:30 and they usually just cook small portions and refill the food. However after 10 minutes I noticed that they weren't bringing anything out. I asked the server first about my water since I never got one then about the food. He said we're closing so no more food is cooking. I asked why no one would tell me this when I sat down and the server repeated that they close at 2:30. He said he would ask if anything else could be cooked and came back again stating they close at 2:30. \n\nI can't believe that after coming so often to eat that they wouldn't have the courtesy of letting me know that I would be paying full price for 6 pieces of cut up chicken and some rice. Maybe they should institute a last call or something of that nature. \n\nI actually loved coming here for lunch but ever since this happened I have been driving past saffron to go to Mt. Everest, Mint or Namaste depending on my mood.\n\nP.S please bring back the tandoori chicken to the lunch buffet. I am pretty sure this is the only lunch buffet in Vegas that doesn't have tandoori chicken available.",0
2767,"Came here for lunch.  I ordered the ceviche and what I received was basically chips and watery salsa with a few chunks of shrimp.  I may sound like a snob, but I've enjoyed authentic ceviche in Peru and this sorry excuse for seafood salsa is not what ceviche is supposed to be.  Ceviche is raw fish \""""cooked\"""" in lemon/lime juice with peppers and onions.",0
2768,"The minute we walked into this place, I looked at the pizza and knew I'd taste terrible compared to the pizza I'm used to.  Just looked super greasy and gross so I opted for the Calzone which turned out to be not too great.  I got some cole slaw on the side which was basically the run of the mill prepackaged type. Slim pickings for dinner while inside TI.  Needed to conveniently get something to eat after our nap... which leads me to believe good quick food is relatively low supply in most of Vegas. \n\nI could maybe muster up 2.5 stars for this place to be fair, but I won't be back to eat pizza here for sure.  Luckily I didn't get sick like some of the other sad yelpers before me. The place is clean and they guy who worked here seemed friendly.  Maybe it's just the prices that you pay for this type of food in Vegas that really annoys everyone.",0
2769,"it was bad all around. we requested a two bed room at reservation time but got a one bed room when we got there even though they had that request on file.\n\nthen the next morning when I needed a meeting/business room first the receptionist said all rooms were under construction. when I insisted, the receptionist had to go check with manager?!\n\nthe manager comes out and says rooms are all taken (not under construction anymore but taken) but she could give me another stay room for half rate to use for a one hour meeting! I declined and decided to use the lobby area for my business phone call (mind you it was a phone interview with a morning radio show!).\n\nShe was now suspicious that I was not a hotel guest and really came in attack mode to not allow me use the lobby area. It wasn't until I told her that first thing I will do after I get off the phone is writing a horrible review for the hotel that she learned how to be polite and smile!\n\nMontreal is a beautiful city with great Hotels. Don't waste your time in this one.",0
2770,"My friend and I have been avid nacho fans since the 7th grade. So on her last night out here visiting we decided to hit up Nacho Daddy and revel in the carbs. Plus, after depleting our bank accounts over the weekend a restaurant with a coupon is always good.\n\nFor starters we got the Raspberry Margarita. It actually had a real raspberry taste instead of just the artificial one. Very good! And we split two Nacho skillets with our buy one-get one deal. \n\nThe Thai Chicken Nachos came out first (they also brought a wrong order, but fixed it quickly and professionally) and they had a great flavor! I loved the Sweet Chili Sauce mixing in with the white queso-delicious! The majority of the toppings were just on top with some on bottom with many chips in between. We almost wanted more substance, but overall the chips were good.\n\nThe Buffalo Chicken Nachos were our second round, and by this time we were already stuffed! Although we were incredibly thankful they did not come out at the same time. We got to avoid the sogginess that happens when queso is involved. These nachos were also very good. The buffalo sauce was not overwhelming and had a really good flavor and it complemented the cheese well. The chicken was really breaded and a little to \""""fake chicken\"""" like for my taste but it tasted alright.\n\nOverall, great atmosphere for a nacho/pub joint. The place was clean, the service was friendly and the food was good. We came at the end of happy hour but they seem to have some great specials. Will I go back? Maybe, if other people want to go but I'm too much of a health nut to become a regular.",1
2771,"Great location, Front Desk Staff were very personable. Be prepared to hear fireworks from PNC Park it is right across the river. There is a parking deck across the street with very reasonable rates. My husband and I had a great time here.",1
2772,"Husband and I ordered a late breakfast. He had belgian waffle breakfast, I has the corned beef hash. \nThe bad: Corned beef hash was nothing special, tasted like the stuff you get out out a can. My hash browns were blond, rather firm, and possibly starting to turn bad... They had that slightly-off taste. My husband's scrambled eggs were watery (not runny, but surrounded by liquid). The belgian waffle was also cold by the time it came out... It had obviously sat in the window for a while while my food was bring prepared. \nThe good: fresh, hot coffee (they left the thermos pot on the table, which was nice), sausage links were fine, waffle was fine, my food was piping hot when it came out. \nThe total came to $26, which is more than the meal was worth, considering the poor quality of the breakfast food.",0
2773,"I hate this airport more than I could ever tell you. Sure, the wifi is free, and progress through the security checkpoint is brisk, but these are the only positive things I can say about PHX. The food sucks, the buses are confusing, getting out of here is a giant pain in the butt, and if you are a Continental customer you will be relegated to the Continental Ghetto (Terminal 2) which is by far the grossest, dingiest, most run-down of the bunch. The best part of coming to Sky Harbor is flying to another state.",0
2774,"Rain shower, mood lighting, 55000 sq ft, extensive service menu, 3 hot tubs, 1 cold plunge, huge steam room and sauna, lots of drinks, no robe placed in warmer during treatment tho. Day pass only $26.  Enough said.  Go, enjoy, be pampered.",1
2775,"I get apprehensive about having my hair cut.  I have a lot of thick hair, and not everyone can cut it well.  I find myself holding my breath and clenching my hands as it's cut, and I have to tell myself to not look nervous.  More often than not, I dislike my haircut at first because the stylist styles it differently than I normally do, but I really liked my hair when I left Min's today.  That's saying a lot!  \n\nI've only been in the 'burgh for just over a month, so I'm really excited to have found a place to get my hair cut!  \n\nI made an appointment in the morning and came in in the afternoon.  Over the hour that I was there, she received one phone call and two walk-in inquiries.  I commented that she was popular; she said the clients tell her that, but no, she just does her work.  Cute!\n\nMin was really thorough in her work.   I brought a picture w/me, which helped.  I was a little concerned that she said she was going to make my hair \""""more beautiful\"""" than the picture, and I didn't always understand her English, but I'm pleased with the end result.  I will gladly pay $35 (the price for medium length hair) for a great haircut!",1
2776,"Disappointed is the key word. I was out looking for a new car, really unsure of exactly what I wanted. I know I was looking for a sedan that would be good on cross country trips something comfortable. The young sales person that I was speaking it with suggested maybe a lacrosse or a regal could meet my needs. I told him I would like to test drive one that is regular gas trippin and one that is a crossover since I've never driven a crossover vehicle. It was 105 degrees outside and he took me over to look at SUvs after we had already decided on a sedan. Once we got to the sedan I had to stand outside while he tried to find keys. I walked into the showroom and he was still looking for someone to give him keys to a couple of different vehicles we had picked out. After a few minutes I gave up and walked out, told the young man I would try another day when it was cooler.\n\n I believe some of the young newer sales person should be teamed with a more experienced person looking better answer questions. I don't know anything about the product because I never drove one.",0
2777,"It bugs me when i know what i want to order and they start telling me a 5 minute story of what state the fish came from, how it was caught, how they prepare it, how their experienced chefs cook it, and so on.... \n\nService was horrible....entered with a buddy of mine and they made him go back to his car to put on a long sleeve or jacket.  Host had PMS for sure.  Food was undercooked and displayed very sloppy.  No one looks when you need service but when you wanna be left alone, some waiter comes out to ask you how your food was, etc.  Bread sent out was stale....",0
2778,"Amazing experience and excellent customer service!   The salon is well decorated in white and citrus green, very well kept and clean and they carry a great variety of beauty products.  I had a full set of lash extensions (first time ever) with Jayme and she a fantastic job!  She made sure I was comfortable through the entire session.   The manager, Lori, checked in with me and made sure that I was happy with the services I received.  Will be going back for my fills and to try the other services they provide - definitely recommend!!",1
2779,"Beware of large crowds.  If you see a mostly full dining room and a line a few deep at the register be prepared to commit a good hour of your evening to the Wei dynasty. \n\nWhile waiting, try to get a seat facing the kitchen, which is in full view of the dining room; a dining room that is, in essence, a high school cafeteria in disguise.  (Don't be tempted to sit with the cool kids, it's a trap.  They'll only make fun of you.)  Facing the kitchen affords you a great entertainment option while you patiently wait for your food, because nothing is as wondrous as a fully-slammed, high volume kitchen.\n\nFour to five line cooks man the woks, flinging wire baskets of meats and vegetables back and forth in a juggling show the likes of which I haven't seen since the Flying Karamazov Brothers.  At regular intervals large tongues of flame would leap up around the woks and bask the kitchen in an orange glow.  Pyro too!?  Best show off the strip!\n\nI also had ample time to observe the food runner (is he a waiter? a busboy? indentured servant?) who was very pleasant, never letting the hectic pace of his shift dampen his spirits, and he was very kind when he told me that after my 30-plus minutes of waiting he was just informed that they were out of the main ingredient of my dish.  He offered a substitute and had no problems changing my order to \""""to-go,\"""" thankfully, because the kitchen show was starting to get a little repetitive and I was late for my movie.\n\nThe food itself was meh-inspiring, an improvement over Panda Express, but that's like saying the Dodge Aspen is better than the Plymouth Volar\u00e9, which is not saying much, and if you're there at any sort of rush hour, the \""""fast\"""" in \""""fast casual\"""" goes out the window.  But if you've got a hankering for some ThaiChinapanese food at around 3pm on a Tuesday, I say go for it.",1
2780,My orders have come out bad pretty much every time I have ordered from here. The chicken nuggets come out under par. I'm lucky if the fries come out right. My last experience is the last straw. I recently posted a photo of my Chicken Ranch Club. That has no chicken. This is ridiculous. I am done going to this Mcd's.,0
2781,"Fix is not as fancy as other Michelin-star restaurants in Vegas, but their appetitzers are very innovative and tasty! Try their lobster tacos. They are so fresh and juicy. Loved them! This place is a great place for late-night bites. Go for their appetitzers.. their entrees were okay, but I would go somewhere else for $50+ dinner per person.",1
2782,"Great place to hangout, with many amenities around the Towne and Country plaza. Great and friendly customer service with staff treating everyone with first class services, weather it's the first time or frequent customer. Complimentary coffee and water is a plus too!",1
2783,"I stayed at the Paris now several times. At first they prided themselves for having no resort fees, then they added resort fees, and now they even have the audacity to charge for printing out a boarding pass for their guests.  The excuse of an utterly uncaring manager was \""""the concierge service was taken over by a private firm and they can change whatever they want.\""""  Nice going!  - After getting a room with a non working safe, now that.  No way we will ever stay at this place again where the basics of customer service have completely gone lost.  Well, I guess that the true Paris, France experience.;-)",0
2784,"Pretty Tasty!!  I loved it!  A little on the pricey side, but overall we enjoyed it.  We had a nice evening, nice atmosphere, looks kinda slow for them perfect for us:D.  awesome waiter \""""David\"""", good service answering all our questions.\n The food was full of taste, and  I definitely will come back soon!  We put in a good word for the restaraunt, and the waiter.\nThat definitely makes a big difference!  Way to go\nIts funny how people gives 1 star just because \""""ohh i think my soup is not the same today \""""....    Keep it up guys!",1
2785,Best Thai food in Vegas. I had been told archies was the old standard but Thai spice takes that title. Their lunch specials are awesome.  Highly recommend the pepper steak with a level 7 spice. Yes u can request your spice level!,1
2786,"I dined here for the first time last week.  I was in town visiting some friends and family and went to this place with a large group.  i read the reviews here and thought this would be a great place to try. Especially with the $21 all-you-can-eat sushi for lunch.\n\nThe servers were prompt with taking our orders.  Our table was the second to place orders so I thought we would get great service...NOT!  I ordered a cucumber salad for an appetizer and three sushi rolls (rattlesnake roll, crunchy scallop and yellowtail trio).  Well,  it took OVER 30 minutes for my cucumber salad to arrive.  And I had to say something TWICE to the server before it came out.  By the time I got my appetizer just about everyone else in our group had already received and eaten their sushi rolls.  Why did my little cucumber salad take so long to arrive? Did they have to plant the seed and grow the cucumber?  My brother-in-law sitting next to me even got his sushi roll before I got my appetizer.  That was strike one!\n\nNow for strike two - I had to remind the server that I hadn't received my sushi rolls.  This was after everyone else was pretty much finished their rolls.  So even after I reminded him it still took another 25 minutes to get my rolls to me (Yes I was timing everything).\n\nStrike three - I get my sushi rolls. Luckily I wasn't dying of starvation because some others in our group were able to share their rolls so I was able to eat a few pieces while waiting for mine. One thing I noticed was that most of these specialty rolls had this stupid sweet chef's sauce drizzled all over. I don't mind this sauce as its great on dragon rolls.  But this caused everything to taste the EXACT same.  And this sauce was TOO SWEET.  It really killed the individual flavors of the fresh ingredients inside each roll.  My brother couldn't stomach it.  And when I finally got my rolls two of the rolls (crunchy scallop and rattlesnake) were DRENCHED with the sweet sauce.  And the yellowtail trio roll was nasty. It tasted sour like they marinated the fish in vinegar or something!\n\nIf you like sweet sushi rolls then this is the place for you.  However I will never set foot in this place again!",0
2787,"This place is a must if you're going to Vegas to do the classic \""""club/party/drink-all-night-with-friends\"""" thing on the strip. Or if you like sandwiches/food/life. Even if this place has a huge line, it moves fast and efficient. Just don't expect to easily find a place to sit and eat!\n\nThe condiments and toasting make the sandwich. They absolutely do. I'm usually not a fan of mixed deli meats in a sandwich, but I will ALWAYS, ALWAYS make an exception for the Full Montagu. The toasted swiss and cheddar cheese give the roast beef and turkey such a rich flavor, and the acidity of the deli mustard just cuts through the heavy flavors and tie the sandwich into a perfect little package.\n\nYou can do no wrong with the Original either; roast beef, cheddar, and horseradish sauce. The horseradish doesn't overpower the sandwich and is not too spicy - it just gives the sandwich a necessary kick. So good!\n\nNow, I usually LOVE this place and would gladly give it 5-stars, but my last trip was the first time I've ever been disappointed. The disappointment  was with their new side: Bacon Macaroni and Cheese. Don't get me wrong - the macaroni and cheese itself tasted wonderfully salty, rich, and cheesy. What disappointed me was the bacon part. I expected it would be a macaroni and cheese cooked with diced up bacon or something, but when I opened the container, it was 2 slices of bacon (same bacon from sandwiches) placed on top of the mac and cheese and then toasted. Now, I don't know if bacon was cooked with the macaroni (I didn't see any pieces), but it just seemed kind of a lazy attempt to bacon macaroni and cheese. \n\nBut I would definitely go back again.",1
2788,"I'm not exactly sure why, but Fiesta Burrito blows away the 'somebody-bertos' which are all over the valley.\n\nMy first clue that this place would be better than the average was seeing the fire truck and ambulance parked outside. Firefighters are typically great cooks, and if they are eating at a place, it is a great sign.\n\nMy most recent visit, I was hungry, in a hurry, and wanted something tasty. I was in the area and hit Fiesta Burrito. I got a carne asada burro and a plain cheese crisp. Even though the line of cars was six deep, the line moved smoothly and before I knew it, I was paying for my lunch.\n\nGetting back to the office, I was pleased to discover a tasty burro and the cheese crisp was very good. Please note, this is not America's or Gallo, but it is good in a pinch. As a bonus, you're eating at a place called 'Party Burrito'! How can you lose?\n\nGive it a shot, you will not be disappointed.",1
2789,"There's nothing terrible about this restaurant, the food is tasty most entrees were covered heavily in cheese (not my thing) the perfect storm margarita $7.50 or so was quite tasty my pork tacos meat was dry my wife had a stuffed chile relleno (smotherd in cheese) once she removed the glob of cheese the chile was tasty the salsa tasted like picante sauce out of a jar service was good when our waiter brought us our check he had written have a blessed night.........WHAT.........i dont mix religion and drinking.......... to many really good mex restaurants in az to dine at a americanized version.........ps this was the new mesa location",0
2790,"Went here as part of a company bonding experience (read: paid day to go to the pool) and overall had a pretty awesome time!\n\nOf course, the big highlight was the slide - it's one of the top 10 things to see in Vegas from what I've heard.  The first time I didn't see squat.  The second time I decided to lean up and focus a little - I saw a flash of grey fish.\n\nI think the fourth or fifth time I got it down to where I fully saw the aquarium while I was sliding!\n\nThe pool is nice, though a bit small.  I absolutely love waterfalls and they have two, so big props for that.\n\nWe had two cabanas and, sadly, the service was very, very slow.  It wasn't an overly-busy day and the lady would take SO long to come around, food took forever to get delivered and the general quality wasn't on par for a real cabana, VIP-type experience.\n\nTake a gander at the fish tank - lots of cool sharks in there.  =)",1
